_id,Up_System,predicted,manual,title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
995,7A,False,,You: A Novel,Caroline Kepnes ,Paperback,$9.68,$17.00,9.78150119543e+12,Atria/Emily Bestler Books; Media Tie-In edition,08/28/18,464.0,5.3(w) x 8.2(h) x 1.3(d)
1059,7B,False,,Defectors: A Novel,Joseph Kanon,Paperback,$15.30,$17.00,9781501121401,Washington Square Press,02/13/2018,304.0,5.31(w) x 8.25(h) x 0.90(d)
3227,8A,True,,Bruce Lee: A Life,Matthew Polly ,Hardcover,$15.59,$35.00,9.78150118763e+12,Simon & Schuster,06/05/18,656.0,6(w) x 9(h) x 1.3(d)
745,8B,True,,Bruce Lee: A Life,Matthew Polly,Hardcover,$31.50,$35.00,9781501187629,Simon & Schuster,06/05/2018,656.0,6.30(w) x 9.10(h) x 1.60(d)
73,9A,False,,Persepolis: The Story of a Childhood (Pantheon Graphic Library),Marjane Satrapi ,Paperback,$8.88,$14.95,9.78037571457e+12,Pantheon; 1st Edition edition,06/01/04,160.0,6(w) x 8.9(h) x 0.5(d)
4515,9B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2592,10A,False,,Practical Magic,Alice Hoffman ,Paperback,$13.21,$16.00,9.78042519037e+12,Berkley; Reissue edition,08/05/03,286.0,5.2(w) x 8(h) x 0.8(d)
4647,10B,False,,The Rules of Magic,Alice Hoffman,Paperback,$13.60,$16.00,9781501137488,Simon & Schuster,06/26/2018,400.0,5.20(w) x 7.60(h) x 1.00(d)
2304,11A,False,,Atonement: A Novel,Ian McEwan ,Paperback,$10.87,$16.00,9.78038572179e+12,Anchor Books; 1st edition,02/25/03,351.0,5.2(w) x 8(h) x 0.8(d)
726,11B,False,,Breath: A Novel,Tim Winton,Paperback,$15.73,$16.00,9780312428396,Picador,05/26/2009,224.0,5.48(w) x 8.28(h) x 0.60(d)
1400,12A,False,,The Municipalists: A Novel,Seth Fried ,Paperback,$10.92,$16.00,9.78014313374e+12,Penguin Books,03/19/19,272.0,5(w) x 7.7(h) x 0.6(d)
4587,12B,False,,The Relic Master: A Novel,Christopher Buckley,Paperback,$5.98,$16.00,9780594783046,Simon & Schuster,10/25/2016,400.0,5.50(w) x 8.30(h) x 1.10(d)
2865,13A,True,,What Is Not Yours Is Not Yours,Helen Oyeyemi ,Paperback,$10.67,$16.00,9.78159463464e+12,Riverhead Books; Reprint edition,03/07/17,352.0,5.1(w) x 8(h) x 0.9(d)
5304,13B,True,,What Is Not Yours Is Not Yours,Helen Oyeyemi,Paperback,$14.40,$16.00,9781594634642,Penguin Publishing Group,03/07/2017,352.0,5.10(w) x 7.90(h) x 1.00(d)
2212,14A,False,,Fight Club: A Novel,Chuck Palahniuk ,Paperback,$10.97,$15.95,9.78039335595e+12,W. W. Norton & Company; Reissue edition,05/01/18,224.0,5.5(w) x 8.3(h) x 0.6(d)
1241,14B,False,,Eternal Life: A Novel,Dara Horn,Paperback,$14.36,$15.95,9780393356564,"Norton, W. W. & Company, Inc.",01/08/2019,256.0,5.40(w) x 8.20(h) x 0.70(d)
368,15A,False,,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips ,Paperback,$10.48,$16.00,9.7804463946e+12,"Warner Books, Inc.; Reprint edition",02/01/93,188.0,5.1(w) x 8(h) x 0.6(d)
3926,15B,False,,The Founding Fathers on Leadership: Classic Teamwork in Changing Times,Donald T. Phillips,Paperback,$14.40,$16.00,9780446674256,Grand Central Publishing,11/28/1998,272.0,5.31(w) x 8.00(h) x 0.75(d)
2790,16A,False,,Arm of the Sphinx (The Books of Babel),Josiah Bancroft ,Paperback,$10.87,$15.99,9.78031651796e+12,Orbit,03/13/18,448.0,5.5(w) x 8.2(h) x 1.2(d)
4515,16B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1593,17A,True,,Pardonable Lies: A Maisie Dobbs Novel (Maisie Dobbs Novels),Jacqueline Winspear ,Paperback,$13.60,$17.00,9.78031242622e+12,Picador; First edition,06/27/06,359.0,5.6(w) x 8.2(h) x 0.8(d)
2876,17B,True,,Pardonable Lies (Maisie Dobbs Series #3),Jacqueline Winspear,Paperback,$15.30,$17.00,9780312426217,Picador,06/27/2006,384.0,5.55(w) x 8.19(h) x 0.76(d)
207,18A,True,,Michelle Obama: A Photographic Journey,Antonia Felix ,Hardcover,$16.96,$24.95,9.78145492637e+12,Sterling,04/04/17,208.0,9.2(w) x 11(h) x 1.2(d)
2459,18B,True,,Michelle Obama: A Photographic Journey,Antonia Felix (Text by),Hardcover,$21.21,$24.95,9781454926368,Sterling,04/04/2017,208.0,9.40(w) x 10.40(h) x 1.20(d)
2043,19A,True,,Lolita,Vladimir Nabokov ,Paperback,$12.49,$16.00,9.78067972316e+12,Vintage,03/13/89,317.0,5.2(w) x 8(h) x 0.7(d)
2255,19B,True,,Lolita,Vladimir Nabokov,Paperback,$13.60,$16.00,9780679723165,Knopf Doubleday Publishing Group,03/01/1989,336.0,5.21(w) x 8.00(h) x 0.68(d)
2260,20A,False,,The Wife: A Novel,Meg Wolitzer ,Paperback,$13.19,$16.00,9.78074345666e+12,Scribner; Reprint edition,04/13/04,219.0,5.2(w) x 8(h) x 0.5(d)
4587,20B,False,,The Relic Master: A Novel,Christopher Buckley,Paperback,$5.98,$16.00,9780594783046,Simon & Schuster,10/25/2016,400.0,5.50(w) x 8.30(h) x 1.10(d)
1136,21A,True,,This Tender Land: A Novel,William Kent Krueger ,Hardcover,$18.90,$27.00,9.7814767493e+12,Atria Books,09/03/19,464.0,
5023,21B,True,,This Tender Land: A Novel,William Kent Krueger,Hardcover,$18.90,$27.00,9781476749297,Atria Books,09/03/2019,464.0,6.00(w) x 9.00(h) x (d)
4050,22A,True,,George & Barbara Bush: A Great American Love Story,"Ellie LeBlond Sosa , Kelly Anne Chase, et al. ",Hardcover,$16.96,$24.95,9.78160893973e+12,Down East Books,06/01/18,240.0,6.2(w) x 9.3(h) x 0.8(d)
1462,22B,True,,George and Barbara Bush: A Great American Love Story,Ellie LeBlond Sosa,Hardcover,$21.21,$24.95,9781608939732,Down East Books,06/01/2018,240.0,6.00(w) x 9.10(h) x 0.90(d)
3625,23A,False,,The Heroin Diaries: Ten Year Anniversary Edition: A Year in the Life of a Shattered Rock Star,Nikki Sixx ,Paperback,$14.40,$22.00,9.78150118754e+12,VH1 Books; Anniversary edition,10/24/17,512.0,6.1(w) x 8(h) x 0.7(d)
4515,23B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1701,24A,True,,Where the Crawdads Sing,Delia Owens,Hardcover,$15.60,$26.00,9.78073521909e+12,"G.P. Putnam's Sons; First Edition, First Printing edition",08/14/18,384.0,6.3(w) x 9.3(h) x 1.2(d)
5344,24B,True,,Where the Crawdads Sing,Delia Owens,Hardcover,$15.60,$26.00,9780735219090,Penguin Publishing Group,08/14/2018,384.0,6.10(w) x 9.10(h) x 1.30(d)
1474,25A,True,,Greeks Bearing Gifts (A Bernie Gunther Novel),Philip Kerr ,Paperback,$11.00,$16.00,9.78039918521e+12,G.P. Putnam's Sons; Reprint edition,03/12/19,544.0,5.5(w) x 8.2(h) x 1.2(d)
1567,25B,True,,Greeks Bearing Gifts,Philip Kerr,Paperback,$11.55,$16.00,9780399185212,Penguin Publishing Group,03/12/2019,544.0,5.40(w) x 8.20(h) x 1.40(d)
1345,26A,False,,Cujo: A Novel,Stephen King ,Paperback,$11.05,$17.00,9.78150119224e+12,Gallery Books; Reprint edition,02/20/18,400.0,5.3(w) x 8.2(h) x 0.9(d)
1318,26B,False,,Fever: A Novel,Mary Beth Keane,Paperback,$16.06,$17.00,9781451693423,Scribner,03/18/2014,336.0,5.20(w) x 7.90(h) x 0.90(d)
1354,27A,False,,The Address: A Novel,Fiona Davis ,Paperback,$13.25,$16.00,9.78152474201e+12,Dutton; Reprint edition,07/10/18,384.0,5.3(w) x 8(h) x 0.8(d)
3541,27B,False,,The Anchoress: A Novel,Robyn Cadwallader,Paperback,$15.59,$16.00,9781250094674,Picador,06/14/2016,320.0,5.00(w) x 7.90(h) x 0.90(d)
1793,28A,True,,The Kite Runner,Khaled Hosseini ,Paperback,$12.96,$14.40,9.78159463193e+12,Riverhead Books; 1 edition,09/26/13,400.0,5.1(w) x 8(h) x 1(d)
4166,28B,True,,The Kite Runner (Essential Edition),Khaled Hosseini,Paperback,$16.20,$18.00,9781594481772,Penguin Publishing Group,09/28/2005,384.0,5.54(w) x 8.35(h) x 0.94(d)
2506,29A,False,,The Prince of Milk,Exurb1a,Paperback,$14.97,$17.00,9.78198369974e+12,CreateSpace Independent Publishing Platform; 1 edition,04/05/18,352.0,5(w) x 8(h) x 0.9(d)
4515,29B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2593,30A,False,,The Poppy War: A Novel,R. F Kuang ,Hardcover,$14.83,$26.99,9.78006266257e+12,Harper Voyager,05/01/18,544.0,6(w) x 9(h) x 1.5(d)
3883,30B,False,,The Familiars: A Novel,Stacey Halls,Hardcover,$22.94,$26.99,9780778369189,MIRA Books,02/19/2019,352.0,6.00(w) x 9.10(h) x 1.30(d)
786,31A,True,,From Cold War to Hot Peace: An American Ambassador in Putins Russia,Michael McFaul ,Hardcover,$17.64,$30.00,9.78054471625e+12,Houghton Mifflin Harcourt; 1 edition,05/08/18,528.0,6(w) x 9(h) x 1.6(d)
1423,31B,True,,From Cold War to Hot Peace: An American Ambassador in Putin's Russia,Michael McFaul,Hardcover,$27.00,$30.00,9780544716247,Houghton Mifflin Harcourt,05/08/2018,528.0,6.00(w) x 9.10(h) x 1.80(d)
3667,32A,True,,What I Know For Sure,Oprah Winfrey ,Hardcover,$10.38,$24.99,9.78125005405e+12,Flatiron Books; First Edition; First Printing edition,09/02/14,240.0,5.3(w) x 7.4(h) x 0.9(d)
5300,32B,True,,What I Know for Sure,Oprah Winfrey,Hardcover,$21.24,$24.99,9781250054050,Flatiron Books,09/02/2014,240.0,5.10(w) x 7.20(h) x 0.90(d)
1897,33A,False,,A Confederacy of Dunces,John Kennedy Toole and Walker Percy ,Paperback,$11.92,$16.00,9.7808021302e+12,Grove Weidenfeld; Reissue edition,01/011987,405.0,5.2(w) x 8.2(h) x 1(d)
4383,33B,False,,The Moviegoer: A Novel,Walker Percy,Paperback,$13.60,$16.00,9780374214524,"Farrar, Straus and Giroux",01/15/2019,272.0,5.56(w) x 8.32(h) x 0.72(d)
1354,34A,False,,The Address: A Novel,Fiona Davis ,Paperback,$13.25,$16.00,9.78152474201e+12,Dutton; Reprint edition,07/10/18,384.0,5.3(w) x 8(h) x 0.8(d)
3656,34B,False,,The Boston Girl: A Novel,Anita Diamant,Paperback,$14.40,$16.00,9781439199367,Scribner,08/04/2015,336.0,5.20(w) x 7.90(h) x 2.80(d)
2051,35A,True,,The Rosie Project: A Novel,Graeme Simsion ,Paperback,$14.26,$16.99,9.78147672909e+12,Simon & Schuster; Reprint edition,06/03/14,295.0,5.5(w) x 8.4(h) x 0.7(d)
4642,35B,True,,The Rosie Effect,Graeme Simsion,Paperback,$14.39,$15.99,9781476767321,Simon & Schuster,07/21/2015,368.0,5.40(w) x 8.40(h) x 1.00(d)
3853,36A,False,,Narrative of the Life of Frederick Douglass,Frederick Douglass ,Paperback,$1.62,$3.00,9.780486285e+12,Dover Publications; 1st Edition edition,04/13/95,96.0,5.5(w) x 8.5(h) x 0.2(d)
2672,36B,False,,"Narrative of the Life of Frederick Douglass, an American Slave and Incidents in the Life of a Slave Girl",Frederick Douglass,Paperback,$6.95,$6.95,9780345478238,Random House Publishing Group,12/28/2004,464.0,4.20(w) x 6.87(h) x 0.94(d)
2593,37A,False,,The Poppy War: A Novel,R. F Kuang ,Hardcover,$14.83,$26.99,9.78006266257e+12,Harper Voyager,05/01/18,544.0,6(w) x 9(h) x 1.5(d)
3622,37B,False,,The Binding: A Novel,Bridget Collins,Hardcover,$18.89,$26.99,9780062838094,HarperCollins Publishers,04/16/2019,448.0,6.00(w) x 9.00(h) x 1.37(d)
3969,38A,True,,The Women's Suffrage Movement,Sally Roesch Wagner and Gloria Steinem ,Paperback,$12.19,$18.00,9.78014313243e+12,Penguin Classics,03/05/19,560.0,5.1(w) x 7.8(h) x 0.9(d)
4967,38B,True,,The Women's Suffrage Movement,Sally Roesch Wagner (Editor),Paperback,$16.20,$18.00,9780143132431,Penguin Publishing Group,03/05/2019,560.0,5.10(w) x 7.70(h) x 1.50(d)
2005,39A,True,,The Clockmaker's Daughter: A Novel,Kate Morton ,Hardcover,$16.75,$28.00,9.78145164939e+12,Atria Books,10/09/18,496.0,6(w) x 9(h) x 1.3(d)
3720,39B,True,,The Clockmaker's Daughter (B&N Exclusive Edition),Kate Morton,Hardcover,$23.80,$28.00,9781982113940,Atria Books,10/09/2018,496.0,6.10(w) x 8.90(h) x 1.60(d)
1672,40A,False,,A Beautiful Blue Death: The First Charles Lenox Mystery (Charles Lenox Mysteries),Charles Finch ,Paperback,$6.98,$9.99,9.78125016164e+12,Minotaur Books; Reprint edition,09/05/17,336.0,5.6(w) x 8.2(h) x 0.9(d)
4694,40B,False,,The September Society (Charles Lenox Series #2),Charles Finch,Paperback,$16.19,$17.99,9780312564940,St. Martin's Press,07/21/2009,320.0,5.50(w) x 8.30(h) x 0.83(d)
2750,41A,True,,Red Clocks: A Novel,Leni Zumas ,Paperback,$12.73,$16.99,9.78031643478e+12,Back Bay Books; Reprint edition,10/02/18,368.0,5.4(w) x 8.2(h) x 1.2(d)
3034,41B,True,,Red Clocks: A Novel,Leni Zumas,Paperback,$15.29,$16.99,9780316434782,"Little, Brown and Company",10/02/2018,368.0,5.40(w) x 8.20(h) x 1.00(d)
477,42A,False,,The Reaper: Autobiography of One of the Deadliest Special Ops Snipers,Nicholas Irving and Gary Brozek ,Paperback,$10.87,$16.99,9.78125008061e+12,St. Martin's Griffin; Reprint edition,01/26/16,320.0,5.5(w) x 8.2(h) x 0.9(d)
4515,42B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1616,43A,True,,The Death of Ivan Ilyich (Vintage Classics),"Leo Tolstoy , Richard Pevear, et al. ",Paperback,$7.64,$9.00,9.78030795134e+12,Vintage; Reprint edition,10/02/12,64.0,5.2(w) x 8(h) x 0.2(d)
3796,43B,True,,The Death of Ivan Ilyich,Leo Tolstoy,Paperback,$9.00,$9.00,9780307951335,Knopf Doubleday Publishing Group,10/02/2012,64.0,5.34(w) x 7.82(h) x 0.25(d)
1938,44A,True,,East of Eden (Penguin Twentieth Century Classics),John Steinbeck and David Wyatt ,Paperback,$12.23,$18.00,9.78014018639e+12,Penguin Classics; Reissue edition,01/011952,691.0,5(w) x 7.7(h) x 1(d)
1157,44B,True,,East of Eden,John Steinbeck,Paperback,$15.30,$18.00,9780140186390,Penguin Publishing Group,10/28/1992,640.0,5.18(w) x 10.66(h) x 1.11(d)
3065,45A,True,,Let Your Mind Run: A Memoir of Thinking My Way to Victory,Deena Kastor and Michelle Hamilton ,Hardcover,$18.36,$27.00,9.78152476076e+12,Crown Archetype,04/10/18,304.0,6.4(w) x 9.5(h) x 1(d)
2179,45B,True,,Let Your Mind Run: A Memoir of Thinking My Way to Victory,Deena Kastor,Hardcover,$24.30,$27.00,9781524760755,Crown/Archetype,04/10/2018,304.0,6.20(w) x 9.20(h) x 1.30(d)
686,46A,True,,Mar-a-Lago: Inside the Gates of Power at Donald Trump's Presidential Palace,Laurence Leamer ,Hardcover,$17.69,$27.99,9.78125017751e+12,Flatiron Books,01/29/19,304.0,6.4(w) x 9.6(h) x 1.1(d)
2367,46B,True,,Mar-a-Lago: Inside the Gates of Power at Donald Trump's Presidential Palace,Laurence Leamer,Hardcover,$23.79,$27.99,9781250177513,Flatiron Books,01/29/2019,304.0,6.40(w) x 9.40(h) x 1.10(d)
4064,47A,True,,My Beloved World,Sonia Sotomayor ,Paperback,$12.27,$15.95,9.78034580484e+12,Vintage; Reprint edition,01/07/14,432.0,5.2(w) x 8(h) x 0.9(d)
2602,47B,True,,My Beloved World,Sonia Sotomayor,Paperback,$13.56,$15.95,9780345804839,Knopf Doubleday Publishing Group,01/07/2014,432.0,5.10(w) x 8.50(h) x 1.00(d)
3954,48A,False,,The Misadventures of Awkward Black Girl,Issa Rae ,Paperback,$9.98,$16.00,9.78147674908e+12,Atria / 37 INK; Reprint edition,07/12/16,224.0,5.5(w) x 8.4(h) x 0.6(d)
4515,48B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1375,49A,False,,The Quiet American (Penguin Classics Deluxe Edition),Graham Greene and Robert Stone ,Paperback,$13.52,$17.00,9.78014303902e+12,Penguin Classics; Reprint edition,08/31/04,180.0,5.6(w) x 8.4(h) x 0.6(d)
4047,49B,False,,The Heart of the Matter: (Penguin Classics Deluxe Edition),Graham Greene,Paperback,$15.30,$17.00,9780142437995,Penguin Publishing Group,09/28/2004,288.0,8.22(w) x 5.48(h) x 0.70(d)
2304,50A,False,,Atonement: A Novel,Ian McEwan ,Paperback,$10.87,$16.00,9.78038572179e+12,Anchor Books; 1st edition,02/25/03,351.0,5.2(w) x 8(h) x 0.8(d)
1359,50B,False,,Flashman: A Novel,George MacDonald Fraser,Paperback,$16.00,$16.00,9780452259614,Penguin Publishing Group,08/28/1984,256.0,5.27(w) x 7.96(h) x 0.52(d)
1084,51A,True,,The Lying Game: A Novel,Ruth Ware ,Paperback,$12.74,$16.99,9.7815011562e+12,Gallery/Scout Press; Reprint edition,03/06/18,416.0,5.3(w) x 8.2(h) x 1.2(d)
4303,51B,True,,The Lying Game,Ruth Ware,Paperback,$14.44,$16.99,9781501156205,Gallery/Scout Press,03/06/2018,416.0,5.30(w) x 7.90(h) x 1.40(d)
2630,52A,True,,Mother Night,Kurt Vonnegut ,Paperback,$9.78,$17.00,9.78038533414e+12,Delta Trade Paperback; Reissue edition,05/11/99,268.0,5.3(w) x 8(h) x 0.6(d)
2523,52B,True,,Mother Night,Kurt Vonnegut,Paperback,$15.30,$17.00,9780385334143,Random House Publishing Group,05/11/1999,288.0,5.26(w) x 8.00(h) x 0.59(d)
1233,53A,False,,The Last Days of Night: A Novel,Graham Moore ,Paperback,$12.72,$17.00,9.78081298892e+12,Random House Trade Paperbacks; Reprint edition,05/23/17,384.0,5.2(w) x 8(h) x 0.8(d)
3548,53B,False,,The Angry Tide: A Novel of Cornwall 1798-1799,Winston Graham,Paperback,$15.29,$16.99,9781250186058,St. Martin's Press,05/29/2018,624.0,5.40(w) x 8.20(h) x 1.80(d)
2099,54A,True,,The Brothers Karamazov,"Fyodor Dostoevsky , Richard Pevear, et al. ",Paperback,$15.29,$18.00,9.78037452838e+12,"Farrar, Straus and Giroux; 12th edition",06/14/02,824.0,5.5(w) x 8.3(h) x 1.6(d)
3665,54B,True,,The Brothers Karamazov: A Novel in Four Parts With Epilogue,Fyodor Dostoevsky,Paperback,$16.69,$18.00,9780374528379,"Farrar, Straus and Giroux",06/14/2002,824.0,5.52(w) x 8.29(h) x 1.64(d)
1152,55A,False,,In the Woods: A Novel,Tana French ,Paperback,$7.19,$17.00,9.78014311349e+12,Penguin Books; Reprint edition,05/27/08,464.0,5.5(w) x 8.4(h) x 0.9(d)
4685,55B,False,,The Secret Scripture: A Novel,Sebastian Barry,Paperback,$15.30,$17.00,9780143115694,Penguin Publishing Group,04/28/2009,336.0,5.00(w) x 7.70(h) x 0.70(d)
2040,56A,True,,kaddish.com: A novel,Nathan Englander ,Hardcover,$16.48,$24.95,9.78152473275e+12,Knopf,03/26/19,224.0,5.9(w) x 8.5(h) x 0.8(d)
2038,56B,True,,kaddish.com,Nathan Englander,Hardcover,$22.46,$24.95,9781524732752,Knopf Doubleday Publishing Group,03/26/2019,224.0,5.70(w) x 8.30(h) x 1.10(d)
2253,57A,True,,The Moon Sister: A Novel (The Seven Sisters),Lucinda Riley ,Hardcover,$17.70,$28.00,9.78198211061e+12,Atria Books,02/19/19,544.0,6(w) x 9(h) x 1.9(d)
4376,57B,True,,The Moon Sister (Seven Sisters Series #5),Lucinda Riley,Hardcover,$23.80,$28.00,9781982110611,Atria Books,02/19/2019,544.0,9.10(w) x 6.30(h) x 1.70(d)
1690,58A,False,,The Partner: A Novel,John Grisham ,Paperback,$8.78,$9.99,9.78034553196e+12,Dell; Reprint edition,02/28/12,480.0,4.2(w) x 7.5(h) x 1.1(d)
4132,58B,False,,The Jealous Kind: A Novel,James Lee Burke,Paperback,$9.99,$9.99,9781501107412,Pocket Books,08/29/2017,464.0,4.10(w) x 7.50(h) x 1.10(d)
1084,59A,False,,The Lying Game: A Novel,Ruth Ware ,Paperback,$12.74,$16.99,9.7815011562e+12,Gallery/Scout Press; Reprint edition,03/06/18,416.0,5.3(w) x 8.2(h) x 1.2(d)
4850,59B,False,,The Trust: A Novel,Ronald H. Balson,Paperback,$16.22,$16.99,9781250127457,St. Martin's Press,10/09/2018,384.0,5.30(w) x 8.20(h) x 1.00(d)
2304,60A,False,,Atonement: A Novel,Ian McEwan ,Paperback,$10.87,$16.00,9.78038572179e+12,Anchor Books; 1st edition,02/25/03,351.0,5.2(w) x 8(h) x 0.8(d)
3312,60B,False,,Smile: A Novel,Roddy Doyle,Paperback,$14.40,$16.00,9780735224469,Penguin Publishing Group,10/16/2018,224.0,5.00(w) x 7.70(h) x 0.60(d)
364,61A,False,,Cry of the Kalahari,Mark Owens and Delia Owens ,Paperback,$15.26,$16.95,9.78039564781e+12,Mariner Books,10/15/92,384.0,5.5(w) x 8.2(h) x 1(d)
4515,61B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1177,62A,True,,Triple Jeopardy: A Daniel Pitt Novel,Anne Perry ,Hardcover,$18.30,$28.00,9.78052562095e+12,Ballantine Books,04/09/19,320.0,6.3(w) x 9.5(h) x 1.1(d)
5123,62B,True,,Triple Jeopardy (Signed Book) (Daniel Pitt Series #2),Anne Perry,Hardcover,$19.60,$28.00,9781984800831,Random House Publishing Group,04/09/2019,288.0,6.12(w) x 9.25(h) x 0.71(d)
1034,63A,False,,The Bitterroots: A Novel,C.J. Box ,Hardcover,$18.29,$27.99,9.78125005106e+12,Minotaur Books,08/13/19,320.0,6.1(w) x 9.2(h)
5353,63B,False,,Whistle in the Dark: A Novel,Emma Healey,Hardcover,$25.19,$27.99,9780062309716,HarperCollins Publishers,07/24/2018,336.0,6.10(w) x 9.10(h) x 1.50(d)
444,64A,False,,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,Bill Dedman and Paul Clark Newell Jr. ,Paperback,$8.16,$18.00,9.78034553454e+12,Ballantine Books; 1 edition,04/22/14,512.0,5.1(w) x 8(h) x 1.1(d)
4515,64B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
926,65A,False,,The Woman in the Window: A Novel,A. J Finn,Paperback,$11.59,$16.99,9.78006267842e+12,William Morrow Paperbacks; Reprint edition,03/05/19,464.0,5.3(w) x 8(h) x 1(d)
4515,65B,False,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
325,66A,False,,Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),Bill O'Reilly and Martin Dugard ,Hardcover,$16.32,$30.00,9.78162779063e+12,Henry Holt and Co.; 1 edition,09/13/16,336.0,6.2(w) x 9.4(h) x 1.1(d)
4871,66B,False,,The United States of Trump: How the President Really Sees America,Bill O'Reilly,Hardcover,$19.60,$28.00,9781250237224,"Holt, Henry & Company, Inc.",09/17/2019,304.0,6.12(w) x 9.25(h) x (d)
