_id,Up_System,predicted,manual,title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
4037,5B,1,,The Handmaid's Tale,Margaret Atwood,Paperback,$11.71,$15.95,9780385490818,Knopf Doubleday Publishing Group,03/16/1998,336.0,5.10(w) x 7.90(h) x 0.90(d)
3583,6A,0,,"The Haywire Heart: How too much exercise can kill you, and what you can do to protect your heart","Christopher J. Case, Dr. John Mandrola, et al. ",Paperback,$12.88,$18.95,9.78193771588e+12,VeloPress; Reprint edition,04/04/18,320.0,6(w) x 9(h) x 1(d)
4515,6B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3412,7A,1,,Know Who You Are. Live Like It Matters.: A Homeschooler's Interactive Guide to Discovering Your True Identity,Tim Tebow ,Paperback,$10.79,$12.99,9.78073528995e+12,WaterBrook,05/16/17,208.0,5.5(w) x 8.2(h) x 0.6(d)
2086,7B,1,,Know Who You Are. Live Like It Matters.: A Homeschooler's Interactive Guide to Discovering Your True Identity,Tim Tebow,Paperback,$11.87,$12.99,9780735289949,The Crown Publishing Group,05/16/2017,208.0,5.40(w) x 8.20(h) x 0.60(d)
730,8A,0,,"Crow Killer, New Edition: The Saga of Liver-Eating Johnson","Raymond W. Thorp Jr., Robert Bunker, et al. ",Paperback,$12.40,$15.00,9.78025302083e+12,Indiana University Press - Indiana University Press; New edition,01/04/16,208.0,6(w) x 9(h) x 0.5(d)
4608,8B,0,,The Rings of Saturn,W. G. Sebald,Paperback,$15.26,$16.95,9780811226158,New Directions Publishing Corporation,11/08/2016,304.0,5.30(w) x 7.90(h) x 0.90(d)
2500,9A,0,,Uprooted: A Novel,Naomi Novik ,Paperback,$10.51,$16.00,9.78080417906e+12,Del Rey; Reprint edition,03/01/16,464.0,5.5(w) x 8.2(h) x 1(d)
1606,9B,0,,Happiness: A Novel,Aminatta Forna,Paperback,$16.00,$16.00,9780802129185,"Grove/Atlantic, Inc.",01/22/2019,320.0,5.40(w) x 8.20(h) x 1.00(d)
1589,10A,0,,Suicide Forest (World's Scariest Places),Jeremy Bates ,Paperback,$9.95,$13.95,9.78099376462e+12,Ghillinnein Books; 1 edition,12/16/14,425.0,6(w) x 9(h) x 1.1(d)
4515,10B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1208,11A,0,,Artemis: A Novel,Andy Weir ,Paperback,$10.64,$16.00,9.78055344815e+12,Broadway Books; Reprint edition,07/03/18,352.0,5.1(w) x 8(h) x 0.7(d)
726,11B,0,,Breath: A Novel,Tim Winton,Paperback,$15.73,$16.00,9780312428396,Picador,05/26/2009,224.0,5.48(w) x 8.28(h) x 0.60(d)
971,12A,0,,The Passage: A Novel (Book One of The Passage Trilogy),Justin Cronin ,Paperback,$10.80,$18.00,9.78034550498e+12,Ballantine Books; Reprint edition,05/17/11,785.0,5.5(w) x 8.2(h) x 1.3(d)
4515,12B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1832,13A,0,,Milkman: A Novel,Anna Burns ,Paperback,$11.91,$16.00,9.78164445e+12,Graywolf Press; Reprint edition,12/04/18,360.0,5.4(w) x 8.3(h) x 1.1(d)
726,13B,0,,Breath: A Novel,Tim Winton,Paperback,$15.73,$16.00,9780312428396,Picador,05/26/2009,224.0,5.48(w) x 8.28(h) x 0.60(d)
603,14A,0,,"The Story of the World: History for the Classical Child, Volume 4: The Modern Age: From Victoria's Empire to the End of the USSR",Susan Wise Bauer ,Paperback,$12.20,$17.95,9.78097286034e+12,Peace Hill Press,06/17/05,512.0,5.3(w) x 8.3(h) x 1.1(d)
4515,14B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3068,15A,1,,"Believe It: My Journey of Success, Failure, and Overcoming the Odds","Nick Foles , Frank Reich, et al. ",Hardcover,$18.89,$26.99,9.7814964365e+12,Tyndale Momentum,06/26/18,256.0,6(w) x 9(h) x 1.1(d)
599,15B,1,,"Believe It: My Journey of Success, Failure, and Overcoming the Odds",Nick Foles,Hardcover,$22.94,$26.99,9781496436498,Tyndale House Publishers,06/26/2018,256.0,6.20(w) x 9.00(h) x 1.00(d)
1179,16A,0,,Say You're Sorry (Morgan Dane),Melinda Leigh ,Paperback,$6.99,$12.95,9.78150394871e+12,Montlake Romance,05/16/17,336.0,5.5(w) x 8.2(h) x 1(d)
4515,16B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3015,17A,0,,DTP's 2019 NFL Draft Guide: The Ultimate Football Draft Resource Featuring Over 300+ of the Best Prospects in the 2019 NFL Draft,Daniel Parlegreco ,Paperback,$14.36,$15.95,9.78179639881e+12,Independently published,02/08/19,212.0,8.5(w) x 11(h) x 0.5(d)
4515,17B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2717,18A,0,,Galapagos: A Novel (Delta Fiction),Kurt Vonnegut ,Paperback,$12.71,$17.00,9.78038533387e+12,Dial Press Trade Paperback; Reissue edition,01/12/99,336.0,5.2(w) x 8(h) x 0.7(d)
4515,18B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1277,19A,0,,The Force: A Novel,Don Winslow ,Paperback,$9.48,$16.99,9.78006266443e+12,William Morrow Paperbacks; Reprint edition,03/13/18,528.0,5.3(w) x 8(h) x 1.2(d)
4111,19B,0,,The Indigo Girl: A Novel,Natasha Boyd,Paperback,$15.78,$16.99,9781538552926,Blackstone Publishing,08/28/2018,368.0,5.40(w) x 8.50(h) x 0.80(d)
3211,20A,0,,"Shooter's Bible, 110th Edition",Jay Cassell ,Paperback,$20.25,$29.99,9.78151073839e+12,Skyhorse; 110th edition,10/16/18,608.0,8(w) x 10.5(h) x 1.5(d)
4515,20B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
896,21A,0,,Revolutionary Suicide: (Penguin Classics Deluxe Edition),"Huey P. Newton , Ho Che Anderson, et al. ",Paperback,$14.81,$18.00,9.78014310533e+12,Penguin Classics; Reprint edition,09/29/09,384.0,5.6(w) x 8.4(h) x 1(d)
820,21B,0,,Ceremony: (Penguin Classics Deluxe Edition),Leslie Marmon Silko,Paperback,$16.20,$18.00,9780143104919,Penguin Publishing Group,12/26/2006,272.0,5.64(w) x 8.33(h) x 0.67(d)
552,22A,0,,Timeless: A History of the Catholic Church,Steve Weidenkopf ,Paperback,$17.96,$19.95,9.78168192149e+12,Our Sunday Visitor,01/28/19,256.0,6(w) x 8.9(h) x 1.3(d)
4515,22B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1809,23A,0,,Harry Potter And The Order Of The Phoenix,J.K. Rowling and Mary GrandPr ,Paperback,$10.19,$12.99,9.78043935807e+12,Scholastic Paperbacks,09/01/04,896.0,5.2(w) x 7.5(h) x 2(d)
4515,23B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
529,24A,0,,"Caliban and the Witch: Women, the Body and Primitive Accumulation",Silvia Federici ,Paperback,$14.36,$15.95,9.7815702706e+12,Autonomedia; 1st edition,09/15/04,288.0,6(w) x 8.8(h) x 0.8(d)
4515,24B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2230,25A,0,,Oryx and Crake (MaddAddam Trilogy),Margaret Atwood ,Paperback,$10.87,$16.00,9.78038572168e+12,Anchor; Reprint edition,05/01/04,389.0,5.1(w) x 7.9(h) x 0.8(d)
4515,25B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1114,26A,1,,No Country for Old Men,Cormac McCarthy ,Paperback,$10.87,$16.00,9.78037570668e+12,Vintage,07/11/06,309.0,5.2(w) x 8(h) x 0.7(d)
2721,26B,1,,No Country for Old Men,Cormac McCarthy,Paperback,$13.60,$16.00,9780375706677,Knopf Doubleday Publishing Group,07/11/2006,320.0,5.16(w) x 7.99(h) x 0.69(d)
2371,27A,1,,The Things We Cannot Say,Kelly Rimmer ,Paperback,$12.48,$16.99,9.78152582356e+12,Graydon House; Original edition,03/19/19,432.0,6(w) x 8.9(h) x 1.2(d)
4815,27B,1,,The Things We Cannot Say,Kelly Rimmer,Paperback,$13.10,$16.99,9781525823565,Graydon House Books,03/19/2019,432.0,5.80(w) x 8.70(h) x 1.30(d)
3143,28A,0,,Strong: A Runner's Guide to Boosting Confidence and Becoming the Best Version of You,Kara Goucher and Blue Star Press ,Paperback,$13.36,$19.95,9.78194451559e+12,Blue Star Press; Lea edition,08/14/18,208.0,6.8(w) x 7.5(h) x 0.8(d)
4515,28B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1270,29A,0,,The Ghostwriter,Alessandra Torre ,Paperback,$12.23,$13.48,9.78194094194e+12,DCA,10/02/17,316.0,6(w) x 9(h) x 0.8(d)
4515,29B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1759,30A,1,,The Old Drift: A Novel,Namwali Serpell ,Hardcover,$15.69,$28.00,9.78110190715e+12,Hogarth,03/26/19,576.0,6.3(w) x 9.5(h) x 1.5(d)
4433,30B,1,,The Old Drift,Namwali Serpell,Hardcover,$23.80,$28.00,9781101907146,Crown/Archetype,03/26/2019,576.0,6.20(w) x 9.30(h) x 1.80(d)
2042,31A,0,,On the Road,Jack Kerouac ,Paperback,$9.99,$18.00,9.7801402833e+12,Penguin Books,06/01/99,293.0,5.7(w) x 8.4(h) x 0.8(d)
2804,31B,0,,On the Road,Jack Kerouac,Paperback,$14.45,$17.00,9780140042597,Penguin Publishing Group,12/28/1976,320.0,5.12(w) x 7.74(h) x 0.57(d)
3108,32A,0,,"The Nature Fix: Why Nature Makes Us Happier, Healthier, and More Creative",Florence Williams ,Paperback,$10.84,$15.95,9.78039335557e+12,W. W. Norton & Company; 1 edition,02/20/18,304.0,5.5(w) x 8.2(h) x 0.8(d)
3260,32B,0,,"Shirley, I Jest!: A Storied Life",Cindy Williams,Paperback,$14.86,$14.95,9781630762681,"Rowman & Littlefield Publishers, Inc.",09/01/2017,200.0,6.00(w) x 8.90(h) x 0.60(d)
1419,33A,0,,The Trespasser: A Novel,Tana French ,Paperback,$11.88,$17.00,9.78014311038e+12,Penguin Books; Reprint edition,08/08/17,464.0,5.5(w) x 8.3(h) x 0.9(d)
4424,33B,0,,The North Water: A Novel,Ian McGuire,Paperback,$15.30,$17.00,9781250118141,Picador,03/14/2017,272.0,5.64(w) x 8.24(h) x 0.76(d)
4652,34A,0,,Music Theory for the Bass Player: A Comprehensive and Hands-on Guide to Playing with More Confidence and Freedom,Ariane Cap ,Paperback,$31.46,$34.95,9.7809967276e+12,Ariane Cap; 1 edition,08/25/15,184.0,8.5(w) x 11(h) x 0.4(d)
4515,34B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3198,35A,1,,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen ,Paperback,$10.79,$15.00,9.78015600146e+12,Harvest Books,02/17/95,272.0,9(w) x 0.7(h) x 5.8(d)
5404,35B,1,,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,Paperback,$13.50,$15.00,9780156001458,Houghton Mifflin Harcourt,02/17/1995,272.0,5.75(w) x 9.00(h) x 0.76(d)
1588,36A,0,,La Cabaa: Donde la Tragedia Se Encuentra Con la Eternidad (Spanish Edition),William P. Young ,Paperback,$12.44,$15.00,9.78193517001e+12,Windblown Media; 1ra.EDICION edition,12/04/08,288.0,5.2(w) x 8(h) x 0.8(d)
4515,36B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1540,37A,0,,"Tinker, Tailor, Soldier, Spy: A George Smiley Novel",John le Carr ,Paperback,$13.64,$17.00,9.78014311978e+12,Penguin Books; Reprint edition,06/07/11,400.0,5.4(w) x 8.2(h) x 1(d)
4515,37B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
1195,38A,1,,Maisie Dobbs,Jacqueline Winspear ,Paperback,$10.84,$15.95,9.78161695408e+12,Soho Crime; 10th Anniversary ed. edition,06/03/14,320.0,5(w) x 7.5(h) x 0.8(d)
2338,38B,1,,Maisie Dobbs (Maisie Dobbs Series #1),Jacqueline Winspear,Paperback,$13.56,$15.95,9781616954079,"Soho Press, Incorporated",06/03/2014,320.0,5.00(w) x 7.40(h) x 0.80(d)
3244,39A,0,,Moon Mexico City (Travel Guide),Julie Meade ,Paperback,$14.57,$21.99,9.78164049284e+12,Moon Travel; 7 edition,10/16/18,365.0,4.6(w) x 7.6(h) x 0.8(d)
4515,39B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3450,40A,0,,"Forty Million Dollar Slaves: The Rise, Fall, and Redemption of the Black Athlete",William C. Rhoden ,Paperback,$6.69,$16.00,9.78030735315e+12,Broadway Books; Reprint edition,07/24/07,304.0,5.2(w) x 8(h) x 0.6(d)
4515,40B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2280,41A,1,,Robin,Dave Itzkoff ,Hardcover,$16.49,$30.00,9.78162779424e+12,Henry Holt and Co.; 1st Edition edition,05/15/18,544.0,6.4(w) x 9.5(h) x 1.9(d)
3089,41B,1,,Robin,Dave Itzkoff,Hardcover,$25.50,$30.00,9781627794244,"Holt, Henry & Company, Inc.",05/15/2018,544.0,6.40(w) x 9.50(h) x 1.70(d)
3847,42A,0,,The Undoing Project: A Friendship That Changed Our Minds,Michael Lewis ,Paperback,$12.77,$16.95,9.78039335478e+12,W. W. Norton & Company; 1 edition,10/31/17,368.0,5.5(w) x 8.3(h) x 1(d)
4515,42B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3482,43A,0,,The 2018 Chicago Bears Complete Offensive Manual,Bobby Peters ,Paperback,$17.86,$19.85,9.78179099555e+12,Independently published,02/15/19,277.0,6(w) x 9(h) x 0.7(d)
4515,43B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
674,44A,0,,"The Devil's Chessboard: Allen Dulles, the CIA, and the Rise of America's Secret Government",David Talbot ,Paperback,$8.05,$19.99,9.78006227618e+12,Harper Perennial; Reprint edition,09/06/16,720.0,6(w) x 9(h) x 1.4(d)
4515,44B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
3712,45A,0,,Full Service: My Adventures in Hollywood and the Secret Sex Live of the Stars,Scotty Bowers and Lionel Friedberg ,Paperback,$14.40,$16.00,9.78080212056e+12,Grove Press; 1.12.2013 edition,02/12/13,304.0,5.5(w) x 8.2(h) x 1(d)
4515,45B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
31,46A,1,,Churchill: Walking with Destiny,Andrew Roberts ,Hardcover,$25.47,$40.00,9.781101981e+12,Viking,11/06/18,1152.0,6.4(w) x 9.6(h) x 2.2(d)
858,46B,1,,Churchill: Walking with Destiny,Andrew Roberts,Hardcover,$34.00,$40.00,9781101980996,Penguin Publishing Group,11/06/2018,1152.0,6.20(w) x 9.30(h) x 2.60(d)
128,47A,0,,Columbine,Dave Cullen ,Paperback,$8.04,$17.99,9.78044654693e+12,Twelve; ISBN 9780446546928 edition,03/03/10,496.0,6(w) x 9(h) x 1.5(d)
4515,47B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2742,48A,0,,Running with Scissors: A Memoir,Augusten Burroughs ,Paperback,$10.46,$18.00,9.78031242227e+12,Picador; Reprint edition,06/01/03,320.0,5.5(w) x 8.2(h) x 0.9(d)
4515,48B,0,,The Pluck of the Irish: 10 Notre Dame Sports Figures Who Made a Difference,Jim Hayden,Paperback,$12.46,$12.99,9780999396742,,06/23/2018,154.0,5.50(w) x 8.50(h) x 0.33(d)
2323,49A,0,,The Namesake: A Novel,Jhumpa Lahiri ,Paperback,$8.69,$15.99,9.78061848522e+12,Mariner Books; Reprint edition,09/01/04,291.0,5.5(w) x 8.2(h) x 0.7(d)
4297,49B,0,,The Love Letter: A Novel,Rachel Hauck,Paperback,$14.39,$15.99,9780310351009,"Nelson, Thomas, Inc.",06/12/2018,352.0,5.30(w) x 8.20(h) x 1.00(d)
